163,3.4801e-05,3.7299e-05;
164,2.71e-05,2.3699e-05;
165,2.7e-05,2.3801e-05;
166,2.76e-05,2.34e-05;
167,2.78e-05,2.39e-05;
168,2.8999e-05,5.1501e-05;
169,3.96e-05,4.3199e-05;
170,3.8401e-05,4.4401e-05;
171,3.89e-05,4.3801e-05;
172,3.92e-05,5.78e-05;
173,3.9401e-05,0.000246601;
174,4.0201e-05,9.04e-05;
175,4.36e-05,9.95e-05;
176,4.3401e-05,4.93e-05;
177,4.2199e-05,0.0001781;
178,8.6301e-05,8.9301e-05;
179,4.5e-05,3.3699e-05;
180,3.98e-05,4.24e-05;
181,4.28e-05,4.3e-05;
182,4.29e-05,4.26e-05;
183,4.31e-05,4.17e-05;
184,4.19e-05,3.9201e-05;
185,6.2599e-05,4.2e-05;
186,4.3399e-05,4.84e-05;
187,4.5899e-05,5.11e-05;
188,4.72e-05,3.32e-05;
189,3.5001e-05,2.83e-05;
190,3.5101e-05,3.05e-05;
191,4.48e-05,4e-05;
192,5.06e-05,4.8199e-05;
193,5.22e-05,4.33e-05;
194,4.72e-05,4.4999e-05;
195,4.75e-05,4.62e-05;
196,4.81e-05,4.59e-05;
197,4.84e-05,4.85e-05;
198,4.9401e-05,4.8901e-05;
199,4.86e-05,4.76e-05;
200,4.97e-05,4.66e-05;
201,5.5301e-05,4.86e-05;
202,5.07e-05,5.59e-05;
203,5.1199e-05,4.9499e-05;
204,5.1501e-05,4.97e-05;
205,5.21e-05,4.88e-05;
206,5.25e-05,4.91e-05;
207,5.27e-05,4.9899e-05;
208,5.24e-05,4.9701e-05;
209,5.35e-05,4.92e-05;
210,6.2e-05,4.97e-05;
211,5.42e-05,5.1e-05;
212,5.4699e-05,4.8299e-05;
213,5.4999e-05,5.06e-05;
214,5.59e-05,5.1199e-05;
215,5.64e-05,5.01e-05;
216,5.6801e-05,5.03e-05;
217,5.66e-05,5.2e-05;
218,7.0099e-05,4.96e-05;
219,5.7201e-05,4.83e-05;
220,6.1e-05,5.14e-05;
221,6.0001e-05,5.16e-05;
222,5.96e-05,5.22e-05;
223,5.9201e-05,5.02e-05;
224,6e-05,5.1799e-05;
225,7.4201e-05,5.0701e-05;
226,6.22e-05,5.41e-05;
227,6.01e-05,5.0199e-05;
228,6.1301e-05,4.81e-05;
229,6.3601e-05,4.96e-05;
230,6.39e-05,5.17e-05;
231,6.38e-05,5.37e-05;
232,7.2e-05,6.3601e-05;
233,6.75e-05,5.56e-05;
234,7.17e-05,5.7899e-05;
235,6.3501e-05,5.17e-05;
236,7.22e-05,6.2999e-05;
237,0.000415799,7.59e-05;
238,9.22e-05,5.74e-05;
239,6.75e-05,5.5999e-05;
240,6.7799e-05,5.5201e-05;
241,6.8001e-05,5.5501e-05;
242,6.82e-05,5.62e-05;
243,6.96e-05,5.3899e-05;
244,7.2601e-05,5.4301e-05;
245,6.98e-05,5.5399e-05;
246,7e-05,5.5499e-05;
247,7.7099e-05,5.48e-05;
248,7.0799e-05,5.6201e-05;
249,7.2001e-05,5.54e-05;
250,7.19e-05,5.7501e-05;
251,7.2601e-05,5.62e-05;
252,7.3401e-05,5.66e-05;
253,7.7799e-05,6.5999e-05;
254,7.38e-05,5.6701e-05;
255,7.42e-05,5.73e-05;
256,6.5599e-05,4.6399e-05;
257,8.57e-05,5.28e-05;
258,0.0021096,0.000227399;
259,0.000191401,6.44e-05;
260,8.7601e-05,6.76e-05;
261,7.85e-05,5.8701e-05;
262,7.9999e-05,6.0599e-05;
263,8.6701e-05,6.16e-05;
264,7.91e-05,5.53e-05;
265,0.0005746,7.6599e-05;
266,8.58e-05,6.1799e-05;
267,8.4199e-05,6.0101e-05;
268,8.3e-05,6.1599e-05;
269,8.28e-05,5.8599e-05;
270,8.36e-05,0.000564401;
271,6.95e-05,4.0501e-05;
272,6.89e-05,3.9401e-05;
273,6.93e-05,4.5899e-05;
274,8.4999e-05,8.6301e-05;
275,0.0001211,0.000152001;
276,8.6801e-05,0.0001754;
277,9.2e-05,0.000377699;
278,0.000112601,0.000147799;
279,9.22e-05,6.9099e-05;
280,0.0001065,7.74e-05;
281,0.0001229,0.0001124;
282,0.0002003,0.0003441;
283,0.000104201,7.2299e-05;
284,9.71e-05,7.13e-05;
285,9.5999e-05,6.5499e-05;
286,9.1401e-05,6.2199e-05;
287,0.0004438,7.5e-05;
288,9.5299e-05,7.5299e-05;
289,9.6799e-05,7.06e-05;
290,9.68e-05,7.0799e-05;
291,0.000107301,7.24e-05;
292,9.9201e-05,7.35e-05;
293,0.0001007,7.14e-05;
294,0.0001274,7.7801e-05;
295,0.000624899,7.46e-05;
296,0.0004004,7.7301e-05;
297,9.9801e-05,7.01e-05;
298,0.0001031,7.6301e-05;
299,9.99e-05,6.8601e-05;
300,0.000218499,7.2901e-05;
301,0.0001462,7.2301e-05;
302,0.0001039,7.23e-05;
303,0.0001056,8.2599e-05;
304,0.000223,7.59e-05;
305,0.0001128,7.7501e-05;
306,0.000106801,0.0001849;
307,0.000274199,0.0001281;
308,0.0001567,7.9701e-05;
309,0.0001345,8.72e-05;
310,0.0001513,0.0001019;
311,0.000112301,0.000106;
312,0.000133501,8.65e-05;
313,0.000113201,8.6401e-05;
314,0.0001183,8.83e-05;
315,0.000117599,8.8099e-05;
316,0.0001141,8.8599e-05;
317,0.000119299,8.85e-05;
318,0.0001447,8.86e-05;
319,0.0001167,8.3399e-05;
320,0.0001144,8.1399e-05;
321,0.0002265,8.1499e-05;
322,0.0001169,8e-05;
323,0.000117,8.3399e-05;
324,0.000117199,0.0001854;
325,0.000122499,8.32e-05;
326,0.000118701,0.0001842;
327,0.0001199,0.0002173;
328,0.000128,9.41e-05;
329,0.0001235,9.09e-05;
330,0.000123801,9.09e-05;
331,0.000123699,9.9901e-05;
332,0.000125201,9.28e-05;
333,0.000157401,8.97e-05;
334,0.0001266,8.67e-05;
335,0.000123699,9.47e-05;
336,0.000131801,8.9301e-05;
337,0.000134,8.71e-05;
338,0.000149401,0.0002311;
339,0.0001287,8.6299e-05;
340,0.0001266,9.25e-05;
341,0.0001368,0.0001;
342,0.0001565,9.58e-05;
343,0.000149701,0.0001091;
344,0.000130701,8.6e-05;
345,0.0001726,9.6099e-05;
346,0.000152101,0.0001114;
347,0.000164299,8.8101e-05;
348,0.000144599,8.5601e-05;
349,0.000123401,0.0001089;
350,0.000154501,9.4999e-05;
351,0.0003299,0.0001136;
352,0.000135001,0.0001118;
353,0.0001357,8.8201e-05;
354,0.000141601,8.56e-05;
355,0.000138999,0.0001006;
356,0.000147601,9.98e-05;
357,0.000131901,6.71e-05;
358,0.0001946,0.000117599;
359,0.0001534,7.32e-05;
360,0.0001318,0.0001038;
361,0.000156099,9.2e-05;
362,0.000159799,9.1699e-05;
363,0.000138599,9.23e-05;
364,0.0001368,7.0599e-05;
365,0.000131001,7.0499e-05;
366,0.000132401,7.83e-05;
367,0.000134099,7.09e-05;
368,0.0001331,6.9901e-05;
369,0.0001382,6.87e-05;
370,0.000135899,6.91e-05;
371,0.000135099,7.01e-05;
372,0.0001627,6.37e-05;
373,0.0001579,0.0001234;
374,0.000169201,8.0501e-05;
375,0.0001474,9.51e-05;
376,0.0001642,0.000105499;
377,0.0001647,0.0001013;
378,0.000166599,9.8099e-05;
379,0.0001657,0.000101499;
380,0.0002502,0.0001106;
381,0.0002164,0.0001065;
382,0.000169201,0.0001034;
383,0.0001733,0.0004603;
384,0.000259801,0.001042101;
385,0.0001733,0.0001102;
386,0.0001711,0.0003623;
387,0.0001733,0.000185;
388,0.0005027,0.00011;
389,0.0001818,7.0801e-05;
390,0.0001482,6.56e-05;
391,0.0001478,6.76e-05;
392,0.000151899,6.6001e-05;
393,0.0001657,6.72e-05;
394,0.0001498,6.56e-05;
395,0.000186401,0.000111501;
396,0.0002714,0.0001142;
397,0.0001862,8.89e-05;
398,0.000180701,0.000111599;
399,0.0001868,0.000129999;
400,0.0001838,0.000106999;
401,0.0001782,0.000106401;
402,0.0001802,0.000128299;
403,0.0002894,0.000118299;
404,0.000192101,0.000221;
405,0.000244999,0.000118099;
406,0.000186299,0.0001212;
407,0.000187701,0.000117099;
408,0.0001879,0.000116399;
409,0.0003333,0.0001218;
410,0.0002953,0.000119401;
411,0.000199999,0.0001209;
412,0.0001973,0.0001159;
413,0.000194601,0.000121499;
414,0.0001848,0.000148;
415,0.000165299,7.8999e-05;
416,0.0001709,7.59e-05;
417,0.0002702,0.0001154;
418,0.0001933,0.0001118;
419,0.000193099,0.0001438;
420,0.0001701,7.9699e-05;
421,0.0001717,7.7301e-05;
422,0.000172499,7.6e-05;
423,0.000191301,8.52e-05;
424,0.0001961,9.09e-05;
425,0.0001736,7.7301e-05;
426,0.000252001,0.0001017;
427,0.0001808,7.94e-05;
428,0.000178699,7.6099e-05;
429,0.000195301,8.58e-05;
430,0.0001752,7.8099e-05;
431,0.000178501,7.6101e-05;
432,0.000187699,7.14e-05;
433,0.0001779,7.81e-05;
434,0.0001824,7.2e-05;
435,0.0001788,7.4499e-05;
436,0.0001911,7.52e-05;
437,0.0001807,7.2601e-05;
438,0.000183799,7.6701e-05;
439,0.000211501,0.000110901;
440,0.0002141,0.000113899;
441,0.000216499,0.000111901;
442,0.0002184,0.0001958;
443,0.000223899,0.0001193;
444,0.0002602,0.000158999;
445,0.000250299,8.3e-05;
446,0.000266,0.0001161;
447,0.000218,0.0001071;
448,0.0002155,0.0001118;
449,0.000220801,0.0001351;
450,0.0002196,0.000103999;
451,0.000227499,0.0001037;
452,0.000223,0.0001628;
453,0.001062401,0.000149999;
454,0.000238699,0.000131799;
455,0.000207201,8.5501e-05;
456,0.0002329,0.0001212;
457,0.0002287,0.0001195;
458,0.0002365,0.0001129;
459,0.000232001,0.000117999;
460,0.0002297,0.0001229;
461,0.0002348,0.0001137;
462,0.0002051,0.0005779;
463,0.0002572,0.000119401;
464,0.000274301,0.000131901;
465,0.0002359,0.0001225;
466,0.000237799,0.0001198;
467,0.0002513,0.0001254;
468,0.000241701,0.000106201;
469,0.000221601,7.57e-05;
470,0.000208201,7.5701e-05;
471,0.0002046,7.5399e-05;
472,0.0002275,0.000186401;
473,0.0002305,0.000123701;
474,0.000253799,0.000139301;
475,0.0002615,0.0001447;
476,0.0002431,0.000127499;
477,0.0002446,0.0001172;
478,0.0002377,8.5901e-05;
479,0.0003647,0.000123699;
480,0.0003094,0.000955799;
481,0.0009928,0.000140599;
482,0.0003446,0.000132199;
483,0.0002575,9.76e-05;
484,0.000241899,9.5301e-05;
485,0.000361501,0.0001283;
486,0.000236999,0.0001077;
487,0.000248401,8.4199e-05;
488,0.0002224,9.29e-05;
489,0.000235199,7.94e-05;
490,0.0002237,8.5901e-05;
491,0.000227699,7.76e-05;
492,0.0003151,0.0001296;
493,0.0002611,0.0001273;
494,0.000264901,0.000126201;
495,0.000260001,0.0001285;
496,0.000267799,0.000125099;
497,0.0002629,0.0001272;
498,0.0002608,0.0001316;
499,0.0002651,0.0001203;
500,0.0002642,0.0001276;
501,0.0002733,0.0001275;
502,0.0002721,0.000125499;
503,0.000274801,0.000125999;
504,0.000270599,0.000127601;
505,0.000273001,0.0001302;
506,0.000290401,0.000148299;
507,0.000283599,0.000142899;
508,0.0002912,0.000140499;
509,0.0002868,0.0001398;
510,0.000290399,0.0001409;
511,0.0002872,0.0001585;
512,0.000289599,0.000147199;
513,0.0003041,0.000156701;
514,0.000341,0.0001112;
515,0.000323399,0.000224701;
516,0.0002542,9.58e-05;
517,0.000311101,9.4199e-05;
518,0.000262601,0.0001591;
519,0.0002624,0.000110699;
520,0.000320301,0.0001622;
521,0.000261999,0.0001454;
522,0.000446999,0.000102499;
523,0.000724601,0.000194301;
524,0.000438,0.0002729;
525,0.000445099,0.000220901;
526,0.0002758,0.0001694;
527,0.000281701,0.000104099;
528,0.0002799,0.000135599;
529,0.0003023,0.000126801;
530,0.000282399,0.000119399;
531,0.0002954,0.000111599;
532,0.0002919,0.000131399;
533,0.000293201,0.000119401;
534,0.0003177,0.000166399;
535,0.0003585,0.0001278;
536,0.00032,0.0001314;
537,0.000298099,0.0001665;
538,0.000353199,0.0001911;
539,0.0003999,0.000161601;
540,0.000327801,0.000162399;
541,0.0003277,0.000157701;
542,0.0003365,0.0001123;
543,0.000292101,0.00011;
544,0.0002936,0.0001093;
545,0.0002893,0.0001074;
546,0.0003532,0.000149599;
547,0.000326499,0.0001487;
548,0.0003496,0.0001533;
549,0.000335101,0.000153901;
550,0.000330201,0.0001537;
551,0.0003502,0.0001046;
552,0.0003109,0.0001496;
553,0.000370301,0.000148599;
554,0.0008967,0.0001771;
555,0.0003392,0.0001446;
556,0.0003526,0.000107599;
557,0.000336299,0.0001204;
558,0.0004037,0.0002149;
559,0.000365201,0.000169399;
560,0.0003515,0.0001654;
561,0.000356101,0.000193201;
562,0.0006611,0.000206799;
563,0.0003799,0.0005261;
564,0.0003286,0.000138001;
565,0.0003464,0.0001463;
566,0.000399601,0.0001606;
567,0.0003477,0.000151501;
568,0.0003545,0.0001781;
569,0.000422,0.0001526;
570,0.000377301,0.0001662;
571,0.000508299,0.0001309;
572,0.0003261,9.88e-05;
573,0.000310401,9.71e-05;
574,0.000311901,9.71e-05;
575,0.0003231,0.0001358;
576,0.0003699,0.0001486;
577,0.0004472,0.0002328;
578,0.0005197,0.0001923;
579,0.000351701,0.000128799;
580,0.0003268,0.0001117;
581,0.0003649,0.0001482;
582,0.0003265,9.8e-05;
583,0.000314901,0.0001382;
584,0.000337401,0.000105201;
585,0.0003587,0.0001685;
586,0.000357799,0.0001408;
587,0.000369099,0.0001402;
588,0.0003407,0.0001057;
589,0.0003442,0.0001044;
590,0.0003206,9.9701e-05;
591,0.000346299,0.0001029;
592,0.0003338,0.0001131;
593,0.000370701,0.0001001;
594,0.000458801,0.0001345;
595,0.000752999,0.000148801;
596,0.0004068,0.000185299;
597,0.0003786,0.0001665;
598,0.0003788,0.000162699;
599,0.000383101,0.000159199;
600,0.000381801,0.0001591;
601,0.0003866,0.000160801;
602,0.0003843,0.000164499;
603,0.0003885,0.0001584;
604,0.000389401,0.0001858;
605,0.0004105,0.000184501;
606,0.000486301,0.0001505;
607,0.000371,9.91e-05;
608,0.000368101,0.000140899;
609,0.0004496,0.000137301;
610,0.000423699,0.000480599;
611,0.000490601,0.0002168;
612,0.000473,0.000106;
613,0.000383699,0.0001042;
614,0.000346501,9.79e-05;
615,0.0003532,9.8099e-05;
616,0.0003453,9.7499e-05;
617,0.000352901,9.98e-05;
618,0.0003867,0.000160599;
619,0.000395499,0.000157099;
620,0.0004033,0.000159001;
621,0.000401,0.0001654;
622,0.0003854,0.0001114;
623,0.0003543,0.000111001;
624,0.000365601,0.000100499;
625,0.000355501,9.8099e-05;
626,0.0003713,9.9e-05;
627,0.0003585,9.99e-05;
628,0.0004036,0.000153999;
629,0.000363899,0.0001129;
630,0.0003738,0.000129301;
631,0.000424199,0.000165999;
632,0.000408201,0.000166599;
633,0.000414899,0.000174301;
634,0.000403,0.0001293;
635,0.0003694,0.000112301;
636,0.000370601,0.0001193;
637,0.0003914,0.0001042;
638,0.0004121,0.000195701;
639,0.0004161,0.0001634;
640,0.000425999,0.000163701;
641,0.000420499,0.000171301;
642,0.0004202,0.000164701;
643,0.0004361,0.000165501;
644,0.000425899,0.0002004;
645,0.000475701,0.0002008;
646,0.0004784,0.000166601;
647,0.000446899,0.000169401;
648,0.000429701,0.000181899;
649,0.0004312,0.000128599;
650,0.000398201,0.000119699;
651,0.0003887,0.0001247;
652,0.0004184,0.0001081;
653,0.0004003,0.0001046;
654,0.000446,0.0001815;
655,0.0004576,0.000188999;
656,0.0004527,0.0001883;
657,0.000444299,0.0001866;
658,0.000453701,0.0001818;
659,0.0004471,0.0001873;
660,0.000448799,0.000177799;
661,0.0004663,0.0001719;
662,0.0004521,0.000176601;
663,0.000446901,0.000176099;
664,0.0005122,0.0002032;
665,0.000494799,0.0002695;
666,0.0007183,0.0002212;
667,0.000584401,0.0001957;
668,0.000501101,0.000195101;
669,0.000462299,0.000199599;
670,0.0004848,0.0001811;
671,0.002404001,0.0001863;
672,0.000576201,0.0001328;
673,0.0005044,0.0001321;
674,0.0004902,0.000132601;
675,0.0005565,0.0001308;
676,0.0005054,0.0001165;
677,0.000454201,0.000139099;
678,0.000554501,0.0001444;
679,0.000492901,0.000136901;
680,0.000453201,0.0001143;
681,0.0005296,0.0002405;
682,0.000509099,0.0002016;
683,0.0005182,0.000414399;
684,0.0007877,0.000338099;
685,0.0006188,0.000119;
686,0.000511301,0.0001759;
687,0.000653999,0.000455399;
688,0.0005507,0.000200501;
689,0.0005137,0.000357601;
690,0.000596899,0.000303099;
691,0.0005653,0.0002856;
692,0.0006206,0.000294001;
693,0.0006694,0.0005258;
694,0.0005671,0.0002097;
695,0.000541699,0.000199799;
696,0.0005146,0.000211201;
697,0.0004556,0.000131999;
698,0.000469099,0.000127201;
699,0.000464299,0.0001389;
700,0.0005033,0.0001294;
701,0.0004878,0.000133;
702,0.0004687,0.000139201;
703,0.0004624,0.000137299;
704,0.0004859,0.000117799;
705,0.0004719,0.0001171;
706,0.000477701,0.000126399;
707,0.0004895,0.0001333;
708,0.000516901,0.0001285;
709,0.000529799,0.000190199;
710,0.000537,0.0001974;
711,0.000595499,0.0002463;
712,0.000553201,0.0002224;
713,0.000544799,0.000249;
714,0.000564101,0.000214801;
715,0.000644,0.0001316;
716,0.000500301,0.000121901;
717,0.0004924,0.0001203;
718,0.0004877,0.000118999;
719,0.00051,0.000121499;
720,0.0005154,0.000235601;
721,0.000611401,0.0002204;
722,0.000602299,0.000221399;
723,0.0005933,0.0001991;
724,0.000572201,0.000222601;
725,0.000592699,0.000246099;
726,0.0005762,0.0002028;
727,0.000587701,0.000201101;
728,0.0005703,0.000130501;
729,0.0005056,0.0001259;
730,0.001062,0.000232101;
731,0.0010524,0.0002051;
732,0.000713601,0.0002521;
733,0.001139699,0.001067399;
734,0.000687801,0.0002184;
735,0.0006324,0.0002011;
736,0.0006256,0.0002307;
737,0.000614099,0.000222599;
738,0.0010213,0.0003969;
739,0.000843601,0.0002065;
740,0.0006513,0.0001307;
741,0.0005807,0.0001983;
742,0.000618401,0.0003527;
743,0.000920801,0.000682;
744,0.0007943,0.0002666;
745,0.000738799,0.000288499;
746,0.000847899,0.0001917;
747,0.0007321,0.000224001;
748,0.000807801,0.000221001;
749,0.000643499,0.0001958;
750,0.0006616,0.0002444;
751,0.0006029,0.0002144;
752,0.0007598,0.000218999;
753,0.000735699,0.000158201;
754,0.002550299,0.0002807;
755,0.001149601,0.0009833;
756,0.0008883,0.0002254;
757,0.000601599,0.0002089;
758,0.000645101,0.0002095;
759,0.000712999,0.0003047;
760,0.0006536,0.0003033;
761,0.000717099,0.000202901;
762,0.00086,0.0004191;
763,0.000842599,0.000157001;
764,0.000573,0.0001524;
765,0.000558201,0.000139;
766,0.0005633,0.000135201;
767,0.000648801,0.000147;
768,0.0005641,0.0001584;
769,0.000582699,0.000191299;
770,0.0005738,0.000138101;
771,0.000639,0.0002361;
772,0.000736,0.000221901;
773,0.0010216,0.000399599;
774,0.000968299,0.0003302;
775,0.0006446,0.000177;
776,0.000650801,0.000171499;
777,0.0007731,0.0003125;
778,0.0006823,0.0001834;
779,0.000621899,0.000184101;
780,0.000682699,0.0001521;
781,0.0005874,0.000145201;
782,0.00063,0.0002142;
783,0.000625499,0.000284801;
784,0.0007962,0.0002362;
785,0.000645799,0.0002039;
786,0.0006589,0.000212301;
787,0.0006479,0.0002188;
788,0.000637199,0.0003165;
789,0.000821799,0.000377899;
790,0.000657001,0.000209301;
791,0.0006578,0.000217301;
792,0.0006205,0.0001426;
793,0.0006095,0.0002055;
794,0.0006989,0.0003446;
795,0.0006708,0.000143499;
796,0.000685101,0.0001529;
797,0.0007789,0.000309901;
798,0.000843199,0.000210001;
799,0.000741801,0.000425499;
800,0.0007608,0.0002359;
801,0.000902101,0.0002728;
802,0.000681599,0.000272501;
803,0.001197001,0.000240699;
804,0.001061799,0.000276101;
805,0.0007039,0.0001966;
806,0.000832201,0.0002303;
807,0.0006908,0.000214501;
808,0.000721501,0.000208599;
809,0.000662,0.000232601;
810,0.000651401,0.000180399;
811,0.0006737,0.0001868;
812,0.0006698,0.000316799;
813,0.000687601,0.0001579;
814,0.000641599,0.000171599;
815,0.0006374,0.0001588;
816,0.0006287,0.0001402;
817,0.0007609,0.000153599;
818,0.000665599,0.0001566;
819,0.0007796,0.000151299;
820,0.000682499,0.000239099;
821,0.000827901,0.0002426;
822,0.000756101,0.000246399;
823,0.001011499,0.0002531;
824,0.0007372,0.000244001;
825,0.0007389,0.000237601;
826,0.0007446,0.000250201;
827,0.0007768,0.0001614;
828,0.000663,0.000145;
829,0.0006673,0.0001441;
830,0.000731999,0.000225701;
831,0.0007406,0.000232599;
832,0.0007291,0.0003031;
833,0.000881,0.000248;
834,0.0007656,0.0001591;
835,0.0006733,0.0001806;
836,0.0007829,0.0002353;
837,0.000982201,0.000236401;
838,0.000727201,0.0002387;
839,0.000776199,0.0002272;
840,0.000667601,0.000166201;
841,0.0007045,0.000908;
842,0.0007925,0.000241099;
843,0.0007532,0.000242101;
844,0.0007526,0.000329701;
845,0.0008396,0.0002359;
846,0.0007174,0.000191499;
847,0.0006991,0.000166799;
848,0.0006891,0.0001503;
849,0.0007304,0.0002164;
850,0.0008494,0.000258901;
851,0.0008051,0.000421799;
852,0.000994401,0.0002388;
853,0.000961001,0.000242501;
854,0.0008857,0.000175801;
855,0.0007796,0.0002616;
856,0.000776001,0.0002586;
857,0.0007854,0.000242001;
858,0.000802799,0.000242501;
859,0.0007754,0.0002371;
860,0.0008036,0.0002427;
861,0.000778699,0.000238001;
862,0.0007827,0.000245;
863,0.0007976,0.0002535;
864,0.0007877,0.000242;
865,0.0009947,0.0012115;
866,0.0019727,0.0004693;
867,0.0013744,0.0002376;
868,0.0008258,0.0002543;
869,0.0007915,0.0002404;
870,0.0008398,0.0002464;
871,0.000781299,0.0001833;
872,0.0008579,0.000250999;
873,0.0008806,0.0002985;
874,0.0008578,0.0002522;
875,0.000840199,0.000247299;
876,0.0008129,0.0002427;
